"2, 3, 4, 6, 7, 8"
"3, 4, 5, 7, 8, 9"
"4, 5, 6, 8, 9, 10"
"5, 6, 7, 9, 10, 11"
"6, 7, 8, 10, 11, 12"
"7, 8, 9, 11, 12, 13"
"8, 9, 10, 12, 13, 14"
"9, 10, 11, 13, 14, 15"
"10, 11, 12, 14, 15, 16"
"1, 11, 12, 13, 15, 16"
"1, 2, 12, 13, 14, 16"
"1, 2, 3, 13, 14, 15"
"2, 3, 4, 14, 15, 16"
"1, 3, 4, 5, 15, 16"
"1, 2, 4, 5, 6, 16"
"1, 2, 3, 5, 6, 7"
"2, 3, 4, 6, 7, 8"
"3, 4, 5, 7, 8, 9"
"4, 5, 6, 8, 9, 10"
"5, 6, 7, 9, 10, 11"
"6, 7, 8, 10, 11, 12"
"7, 8, 9, 11, 12, 13"
"8, 9, 10, 12, 13, 14"
"9, 10, 11, 13, 14, 15"
"10, 11, 12, 14, 15, 16"
"1, 11, 12, 13, 15, 16"
"1, 2, 12, 13, 14, 16"
"1, 2, 3, 13, 14, 15"
"2, 3, 4, 14, 15, 16"
"1, 3, 4, 5, 15, 16"
"1, 2, 4, 5, 6, 16"
"1, 2, 3, 5, 6, 7"
"2, 3, 4, 6, 7, 8"
"3, 4, 5, 7, 8, 9"
"4, 5, 6, 8, 9, 10"
"5, 6, 7, 9, 10, 11"
"6, 7, 8, 10, 11, 12"
"7, 8, 9, 11, 12, 13"
"8, 9, 10, 12, 13, 14"
"9, 10, 11, 13, 14, 15"
"10, 11, 12, 14, 15, 16"
"1, 11, 12, 13, 15, 16"
"1, 2, 12, 13, 14, 16"
"1, 2, 3, 13, 14, 15"
"2, 3, 4, 20, 21, 22"
"1, 3, 4, 5, 21, 22"
"1, 2, 4, 5, 6, 22"
"1, 2, 3, 5, 6, 7"
"2, 3, 4, 6, 7, 8"
"3, 4, 5, 7, 8, 9"
"4, 5, 6, 8, 9, 10"
"5, 6, 7, 9, 10, 11"
"6, 7, 8, 10, 11, 12"
"7, 8, 9, 11, 12, 13"
"8, 9, 10, 12, 13, 14"
"9, 10, 11, 13, 14, 15"
"10, 11, 12, 14, 15, 16"
"11, 12, 13, 15, 16, 17"
"12, 13, 14, 16, 17, 18"
"13, 14, 15, 17, 18, 19"
"14, 15, 16, 18, 19, 20"
"15, 16, 17, 19, 20, 21"
"16, 17, 18, 20, 21, 22"
"1, 17, 18, 19, 21, 22"
"1, 2, 18, 19, 20, 22"
"1, 2, 3, 19, 20, 21"
"2, 3, 4, 20, 21, 22"
"1, 3, 4, 5, 21, 22"
"1, 2, 4, 5, 6, 22"
"1, 2, 3, 5, 6, 7"
"2, 3, 4, 6, 7, 8"
"3, 4, 5, 7, 8, 9"
"4, 5, 6, 8, 9, 10"
"5, 6, 7, 9, 10, 11"
"6, 7, 8, 10, 11, 12"
"7, 8, 9, 11, 12, 13"
"8, 9, 10, 12, 13, 14"
"9, 10, 11, 13, 14, 15"
"10, 11, 12, 14, 15, 16"
"11, 12, 13, 15, 16, 17"
"12, 13, 14, 16, 17, 18"
"13, 14, 15, 17, 18, 19"
"14, 15, 16, 18, 19, 20"
"15, 16, 17, 19, 20, 21"
"16, 17, 18, 20, 21, 22"
"1, 17, 18, 19, 21, 22"
"1, 2, 18, 19, 20, 22"
"1, 2, 3, 19, 20, 21"
"2, 3, 4, 20, 21, 22"
"1, 3, 4, 5, 21, 22"
"1, 2, 4, 5, 6, 22"
"1, 2, 3, 5, 6, 7"
"2, 3, 4, 6, 7, 8"
"3, 4, 5, 7, 8, 9"
"4, 5, 6, 8, 9, 10"
"5, 6, 7, 9, 10, 11"
"6, 7, 8, 10, 11, 12"
"7, 8, 9, 11, 12, 13"
"8, 9, 10, 12, 13, 14"
"9, 10, 11, 13, 14, 15"
"10, 11, 12, 14, 15, 16"
"11, 12, 13, 15, 16, 17"
"12, 13, 14, 16, 17, 18"
"13, 14, 15, 17, 18, 19"
"14, 15, 16, 18, 19, 20"
"15, 16, 17, 19, 20, 21"
"16, 17, 18, 20, 21, 22"
"1, 17, 18, 19, 21, 22"
"1, 2, 18, 19, 20, 22"
"1, 2, 3, 19, 20, 21"
"2, 3, 4, 20, 21, 22"
"1, 3, 4, 5, 21, 22"
"1, 2, 4, 5, 6, 22"
"1, 2, 3, 5, 6, 7"
"2, 3, 4, 6, 7, 8"
"3, 4, 5, 7, 8, 9"
"4, 5, 6, 8, 9, 10"
"5, 6, 7, 9, 10, 11"
"6, 7, 8, 10, 11, 12"
"7, 8, 9, 11, 12, 13"
"8, 9, 10, 12, 13, 14"
"9, 10, 11, 13, 14, 15"
"10, 11, 12, 14, 15, 16"
"11, 12, 13, 15, 16, 17"
"12, 13, 14, 16, 17, 18"
"13, 14, 15, 17, 18, 19"
"14, 15, 16, 18, 19, 20"
"15, 16, 17, 19, 20, 21"
"16, 17, 18, 20, 21, 22"
"1, 17, 18, 19, 21, 22"
"1, 2, 18, 19, 20, 22"
"1, 2, 3, 19, 20, 21"
"2, 3, 4, 20, 21, 22"
"1, 3, 4, 5, 21, 22"
"1, 2, 4, 5, 6, 22"
"1, 2, 3, 5, 6, 7"
"2, 3, 4, 6, 7, 8"
"3, 4, 5, 7, 8, 9"
"4, 5, 6, 8, 9, 10"
"5, 6, 7, 9, 10, 11"
"6, 7, 8, 10, 11, 12"
"7, 8, 9, 11, 12, 13"
"8, 9, 10, 12, 13, 14"
"9, 10, 11, 13, 14, 15"
"10, 11, 12, 14, 15, 16"
"11, 12, 13, 15, 16, 17"
"12, 13, 14, 16, 17, 18"
"13, 14, 15, 17, 18, 19"
"14, 15, 16, 18, 19, 20"
"15, 16, 17, 19, 20, 21"
"16, 17, 18, 20, 21, 22"
"1, 17, 18, 19, 21, 22"
"1, 2, 18, 19, 20, 22"
"1, 2, 3, 19, 20, 21"
"2, 3, 4, 20, 21, 22"
"1, 3, 4, 5, 21, 22"
"1, 2, 4, 5, 6, 22"
"1, 2, 3, 5, 6, 7"
"2, 3, 4, 6, 7, 8"
"3, 4, 5, 7, 8, 9"
"4, 5, 6, 8, 9, 10"
"5, 6, 7, 9, 10, 11"
"6, 7, 8, 10, 11, 12"
"7, 8, 9, 11, 12, 13"
"8, 9, 10, 12, 13, 14"
"9, 10, 11, 13, 14, 15"
"10, 11, 12, 14, 15, 16"
"11, 12, 13, 15, 16, 17"
"12, 13, 14, 16, 17, 18"
"13, 14, 15, 17, 18, 19"
"14, 15, 16, 18, 19, 20"
"15, 16, 17, 19, 20, 21"
"16, 17, 18, 20, 21, 22"
"1, 17, 18, 19, 21, 22"
"1, 2, 18, 19, 20, 22"
"1, 2, 3, 19, 20, 21"
"2, 3, 4, 20, 21, 22"
"1, 3, 4, 5, 21, 22"
"1, 2, 4, 5, 6, 22"
"1, 2, 3, 5, 6, 7"
"2, 3, 4, 6, 7, 8"
"3, 4, 5, 7, 8, 9"
"4, 5, 6, 8, 9, 10"
"5, 6, 7, 9, 10, 11"
"6, 7, 8, 10, 11, 12"
"7, 8, 9, 11, 12, 13"
"8, 9, 10, 12, 13, 14"
"9, 10, 11, 13, 14, 15"
"10, 11, 12, 14, 15, 16"
"11, 12, 13, 15, 16, 17"
"12, 13, 14, 16, 17, 18"
"13, 14, 15, 17, 18, 19"
"14, 15, 16, 18, 19, 20"
"15, 16, 17, 19, 20, 21"
"16, 17, 18, 20, 21, 22"
"1, 17, 18, 19, 21, 22"
"1, 2, 18, 19, 20, 22"
"1, 2, 3, 19, 20, 21"
"2, 3, 4, 20, 21, 22"
"1, 3, 4, 5, 21, 22"
"1, 2, 4, 5, 6, 22"
"1, 2, 3, 5, 6, 7"
"2, 3, 4, 6, 7, 8"
"3, 4, 5, 7, 8, 9"
"4, 5, 6, 8, 9, 10"
"5, 6, 7, 9, 10, 11"
"6, 7, 8, 10, 11, 12"
"7, 8, 9, 11, 12, 13"
"8, 9, 10, 12, 13, 14"
"9, 10, 11, 13, 14, 15"
"10, 11, 12, 14, 15, 16"
"11, 12, 13, 15, 16, 17"
"12, 13, 14, 16, 17, 18"
"13, 14, 15, 17, 18, 19"
"14, 15, 16, 18, 19, 20"
"15, 16, 17, 19, 20, 21"
"16, 17, 18, 20, 21, 22"
"1, 17, 18, 19, 21, 22"
"1, 2, 18, 19, 20, 22"
"1, 2, 3, 19, 20, 21"
"2, 3, 4, 20, 21, 22"
"1, 3, 4, 5, 21, 22"
"1, 2, 4, 5, 6, 22"
"1, 2, 3, 5, 6, 7"
"2, 3, 4, 6, 7, 8"
"3, 4, 5, 7, 8, 9"
"4, 5, 6, 8, 9, 10"
"5, 6, 7, 9, 10, 11"
"6, 7, 8, 10, 11, 12"
"7, 8, 9, 11, 12, 13"
"8, 9, 10, 12, 13, 14"
"9, 10, 11, 13, 14, 15"
"10, 11, 12, 14, 15, 16"
"11, 12, 13, 15, 16, 17"
"12, 13, 14, 16, 17, 18"
"13, 14, 15, 17, 18, 19"
"14, 15, 16, 18, 19, 20"
"15, 16, 17, 19, 20, 21"
"16, 17, 18, 20, 21, 22"
"1, 17, 18, 19, 21, 22"
"1, 2, 18, 19, 20, 22"
"1, 2, 3, 19, 20, 21"
"2, 3, 4, 20, 21, 22"
"1, 3, 4, 5, 21, 22"
"1, 2, 4, 5, 6, 22"
"1, 2, 3, 5, 6, 7"
"2, 3, 4, 6, 7, 8"
"3, 4, 5, 7, 8, 9"
"4, 5, 6, 8, 9, 10"
"5, 6, 7, 9, 10, 11"
"6, 7, 8, 10, 11, 12"
"7, 8, 9, 11, 12, 13"
"8, 9, 10, 12, 13, 14"
"9, 10, 11, 13, 14, 15"
"10, 11, 12, 14, 15, 16"
"11, 12, 13, 15, 16, 17"
"12, 13, 14, 16, 17, 18"
"13, 14, 15, 17, 18, 19"
"14, 15, 16, 18, 19, 20"
"15, 16, 17, 19, 20, 21"
"16, 17, 18, 20, 21, 22"
"1, 17, 18, 19, 21, 22"
"1, 2, 18, 19, 20, 22"
"1, 2, 3, 19, 20, 21"
"2, 3, 4, 20, 21, 22"
"1, 3, 4, 5, 21, 22"
"1, 2, 4, 5, 6, 22"
"1, 2, 3, 5, 6, 7"
"2, 3, 4, 6, 7, 8"
"3, 4, 5, 7, 8, 9"
"4, 5, 6, 8, 9, 10"
"5, 6, 7, 9, 10, 11"
"6, 7, 8, 10, 11, 12"
"7, 8, 9, 11, 12, 13"
"8, 9, 10, 12, 13, 14"
"9, 10, 11, 13, 14, 15"
"10, 11, 12, 14, 15, 16"
"11, 12, 13, 15, 16, 17"
"12, 13, 14, 16, 17, 18"
"13, 14, 15, 17, 18, 19"
"14, 15, 16, 18, 19, 20"
"15, 16, 17, 19, 20, 21"
"16, 17, 18, 20, 21, 22"
"1, 17, 18, 19, 21, 22"
"1, 2, 18, 19, 20, 22"
"1, 2, 3, 19, 20, 21"
"2, 3, 4, 20, 21, 22"
"1, 3, 4, 5, 21, 22"
"1, 2, 4, 5, 6, 22"
"1, 2, 3, 5, 6, 7"
"2, 3, 4, 6, 7, 8"
"3, 4, 5, 7, 8, 9"
"4, 5, 6, 8, 9, 10"
"5, 6, 7, 9, 10, 11"
"6, 7, 8, 10, 11, 12"
"7, 8, 9, 11, 12, 13"
"8, 9, 10, 12, 13, 14"
"9, 10, 11, 13, 14, 15"
"10, 11, 12, 14, 15, 16"
"11, 12, 13, 15, 16, 17"
"12, 13, 14, 16, 17, 18"
"13, 14, 15, 17, 18, 19"
"14, 15, 16, 18, 19, 20"
"15, 16, 17, 19, 20, 21"
"16, 17, 18, 20, 21, 22"
"1, 17, 18, 19, 21, 22"
"1, 2, 18, 19, 20, 22"
"1, 2, 3, 19, 20, 21"
"2, 3, 4, 20, 21, 22"
"1, 3, 4, 5, 21, 22"
"1, 2, 4, 5, 6, 22"
"1, 2, 3, 5, 6, 7"
"2, 3, 4, 6, 7, 8"
"3, 4, 5, 7, 8, 9"
"4, 5, 6, 8, 9, 10"
"5, 6, 7, 9, 10, 11"
"6, 7, 8, 10, 11, 12"
"7, 8, 9, 11, 12, 13"
"8, 9, 10, 12, 13, 14"
"9, 10, 11, 13, 14, 15"
"10, 11, 12, 14, 15, 16"
"11, 12, 13, 15, 16, 17"
"12, 13, 14, 16, 17, 18"
"13, 14, 15, 17, 18, 19"
"14, 15, 16, 18, 19, 20"
"15, 16, 17, 19, 20, 21"
"16, 17, 18, 20, 21, 22"
"1, 17, 18, 19, 21, 22"
"1, 2, 18, 19, 20, 22"
"1, 2, 3, 19, 20, 21"
"2, 3, 4, 20, 21, 22"
"1, 3, 4, 5, 21, 22"
"1, 2, 4, 5, 6, 22"
"1, 2, 3, 5, 6, 7"
"2, 3, 4, 6, 7, 8"
"3, 4, 5, 7, 8, 9"
"4, 5, 6, 8, 9, 10"
"5, 6, 7, 9, 10, 11"
"6, 7, 8, 10, 11, 12"
"7, 8, 9, 11, 12, 13"
"8, 9, 10, 12, 13, 14"
"9, 10, 11, 13, 14, 15"
"10, 11, 12, 14, 15, 16"
"11, 12, 13, 15, 16, 17"
"12, 13, 14, 16, 17, 18"
"13, 14, 15, 17, 18, 19"
"14, 15, 16, 18, 19, 20"
"15, 16, 17, 19, 20, 21"
"16, 17, 18, 20, 21, 22"
"1, 17, 18, 19, 21, 22"
"1, 2, 18, 19, 20, 22"
"1, 2, 3, 19, 20, 21"
"2, 3, 4, 20, 21, 22"
"1, 3, 4, 5, 21, 22"
"1, 2, 4, 5, 6, 22"
"1, 2, 3, 5, 6, 7"
"2, 3, 4, 6, 7, 8"
"3, 4, 5, 7, 8, 9"
"4, 5, 6, 8, 9, 10"
"5, 6, 7, 9, 10, 11"
"6, 7, 8, 10, 11, 12"
"7, 8, 9, 11, 12, 13"
"8, 9, 10, 12, 13, 14"
"9, 10, 11, 13, 14, 15"
"10, 11, 12, 14, 15, 16"
"11, 12, 13, 15, 16, 17"
"12, 13, 14, 16, 17, 18"
"13, 14, 15, 17, 18, 19"
"14, 15, 16, 18, 19, 20"
"15, 16, 17, 19, 20, 21"
"16, 17, 18, 20, 21, 22"
"1, 17, 18, 19, 21, 22"
"1, 2, 18, 19, 20, 22"
"1, 2, 3, 19, 20, 21"
"2, 3, 4, 16, 17, 18"
"1, 3, 4, 5, 17, 18"
"1, 2, 4, 5, 6, 18"
"1, 2, 3, 5, 6, 7"
"2, 3, 4, 6, 7, 8"
"3, 4, 5, 7, 8, 9"
"4, 5, 6, 8, 9, 10"
"5, 6, 7, 9, 10, 11"
"6, 7, 8, 10, 11, 12"
"7, 8, 9, 11, 12, 13"
"8, 9, 10, 12, 13, 14"
"9, 10, 11, 13, 14, 15"
"10, 11, 12, 14, 15, 16"
"11, 12, 13, 15, 16, 17"
"12, 13, 14, 16, 17, 18"
"1, 13, 14, 15, 17, 18"
"1, 2, 14, 15, 16, 18"
"1, 2, 3, 15, 16, 17"
"2, 3, 4, 16, 17, 18"
"1, 3, 4, 5, 17, 18"
"1, 2, 4, 5, 6, 18"
"1, 2, 3, 5, 6, 7"
"2, 3, 4, 6, 7, 8"
"3, 4, 5, 7, 8, 9"
"4, 5, 6, 8, 9, 10"
"5, 6, 7, 9, 10, 11"
"6, 7, 8, 10, 11, 12"
"7, 8, 9, 11, 12, 13"
"8, 9, 10, 12, 13, 14"
"9, 10, 11, 13, 14, 15"
"10, 11, 12, 14, 15, 16"
"11, 12, 13, 15, 16, 17"
"12, 13, 14, 16, 17, 18"
"1, 13, 14, 15, 17, 18"
"1, 2, 14, 15, 16, 18"
"1, 2, 3, 15, 16, 17"
"2, 3, 4, 16, 17, 18"
"1, 3, 4, 5, 17, 18"
"1, 2, 4, 5, 6, 18"
"1, 2, 3, 5, 6, 7"
"2, 3, 4, 6, 7, 8"
"3, 4, 5, 7, 8, 9"
"4, 5, 6, 8, 9, 10"
"5, 6, 7, 9, 10, 11"
"6, 7, 8, 10, 11, 12"
"7, 8, 9, 11, 12, 13"
"8, 9, 10, 12, 13, 14"
"9, 10, 11, 13, 14, 15"
"10, 11, 12, 14, 15, 16"
"11, 12, 13, 15, 16, 17"
"12, 13, 14, 16, 17, 18"
"1, 13, 14, 15, 17, 18"
"1, 2, 14, 15, 16, 18"
"1, 2, 3, 15, 16, 17"
"2, 3, 4, 16, 17, 18"
"1, 3, 4, 5, 17, 18"
"1, 2, 4, 5, 6, 18"
"1, 2, 3, 5, 6, 7"
"2, 3, 4, 6, 7, 8"
"3, 4, 5, 7, 8, 9"
"4, 5, 6, 8, 9, 10"
"5, 6, 7, 9, 10, 11"
"6, 7, 8, 10, 11, 12"
"7, 8, 9, 11, 12, 13"
"8, 9, 10, 12, 13, 14"
"9, 10, 11, 13, 14, 15"
"10, 11, 12, 14, 15, 16"
"11, 12, 13, 15, 16, 17"
"12, 13, 14, 16, 17, 18"
"1, 13, 14, 15, 17, 18"
"1, 2, 14, 15, 16, 18"
"1, 2, 3, 15, 16, 17"
"2, 3, 4, 16, 17, 18"
"1, 3, 4, 5, 17, 18"
"1, 2, 4, 5, 6, 18"
"1, 2, 3, 5, 6, 7"
"2, 3, 4, 6, 7, 8"
"3, 4, 5, 7, 8, 9"
"4, 5, 6, 8, 9, 10"
"5, 6, 7, 9, 10, 11"
"6, 7, 8, 10, 11, 12"
"7, 8, 9, 11, 12, 13"
"8, 9, 10, 12, 13, 14"
"9, 10, 11, 13, 14, 15"
"10, 11, 12, 14, 15, 16"
"11, 12, 13, 15, 16, 17"
"12, 13, 14, 16, 17, 18"
"1, 13, 14, 15, 17, 18"
"1, 2, 14, 15, 16, 18"
"1, 2, 3, 15, 16, 17"
"2, 3, 4, 16, 17, 18"
"1, 3, 4, 5, 17, 18"
"1, 2, 4, 5, 6, 18"
"1, 2, 3, 5, 6, 7"
"2, 3, 4, 6, 7, 8"
"3, 4, 5, 7, 8, 9"
"4, 5, 6, 8, 9, 10"
"5, 6, 7, 9, 10, 11"
"6, 7, 8, 10, 11, 12"
"7, 8, 9, 11, 12, 13"
"8, 9, 10, 12, 13, 14"
"9, 10, 11, 13, 14, 15"
"10, 11, 12, 14, 15, 16"
"11, 12, 13, 15, 16, 17"
"12, 13, 14, 16, 17, 18"
"1, 13, 14, 15, 17, 18"
"1, 2, 14, 15, 16, 18"
"1, 2, 3, 15, 16, 17"
"2, 3, 4, 16, 17, 18"
"1, 3, 4, 5, 17, 18"
"1, 2, 4, 5, 6, 18"
"1, 2, 3, 5, 6, 7"
"2, 3, 4, 6, 7, 8"
"3, 4, 5, 7, 8, 9"
"4, 5, 6, 8, 9, 10"
"5, 6, 7, 9, 10, 11"
"6, 7, 8, 10, 11, 12"
"7, 8, 9, 11, 12, 13"
"8, 9, 10, 12, 13, 14"
"9, 10, 11, 13, 14, 15"
"10, 11, 12, 14, 15, 16"
"11, 12, 13, 15, 16, 17"
"12, 13, 14, 16, 17, 18"
"1, 13, 14, 15, 17, 18"
"1, 2, 14, 15, 16, 18"
"1, 2, 3, 15, 16, 17"
"2, 3, 4, 16, 17, 18"
"1, 3, 4, 5, 17, 18"
"1, 2, 4, 5, 6, 18"
"1, 2, 3, 5, 6, 7"
"2, 3, 4, 6, 7, 8"
"3, 4, 5, 7, 8, 9"
"4, 5, 6, 8, 9, 10"
"5, 6, 7, 9, 10, 11"
"6, 7, 8, 10, 11, 12"
"7, 8, 9, 11, 12, 13"
"8, 9, 10, 12, 13, 14"
"9, 10, 11, 13, 14, 15"
"10, 11, 12, 14, 15, 16"
"11, 12, 13, 15, 16, 17"
"12, 13, 14, 16, 17, 18"
"1, 13, 14, 15, 17, 18"
"1, 2, 14, 15, 16, 18"
"1, 2, 3, 15, 16, 17"
"2, 3, 4, 16, 17, 18"
"1, 3, 4, 5, 17, 18"
"1, 2, 4, 5, 6, 18"
"1, 2, 3, 5, 6, 7"
"2, 3, 4, 6, 7, 8"
"3, 4, 5, 7, 8, 9"
"4, 5, 6, 8, 9, 10"
"5, 6, 7, 9, 10, 11"
"6, 7, 8, 10, 11, 12"
"7, 8, 9, 11, 12, 13"
"8, 9, 10, 12, 13, 14"
"9, 10, 11, 13, 14, 15"
"10, 11, 12, 14, 15, 16"
"11, 12, 13, 15, 16, 17"
"12, 13, 14, 16, 17, 18"
"1, 13, 14, 15, 17, 18"
"1, 2, 14, 15, 16, 18"
"1, 2, 3, 15, 16, 17"
"2, 3, 4, 16, 17, 18"
"1, 3, 4, 5, 17, 18"
"1, 2, 4, 5, 6, 18"
"1, 2, 3, 5, 6, 7"
"2, 3, 4, 6, 7, 8"
"3, 4, 5, 7, 8, 9"
"4, 5, 6, 8, 9, 10"
"5, 6, 7, 9, 10, 11"
"6, 7, 8, 10, 11, 12"
"7, 8, 9, 11, 12, 13"
"8, 9, 10, 12, 13, 14"
"9, 10, 11, 13, 14, 15"
"10, 11, 12, 14, 15, 16"
"11, 12, 13, 15, 16, 17"
"12, 13, 14, 16, 17, 18"
"1, 13, 14, 15, 17, 18"
"1, 2, 14, 15, 16, 18"
"1, 2, 3, 15, 16, 17"
"2, 3, 4, 16, 17, 18"
"1, 3, 4, 5, 17, 18"
"1, 2, 4, 5, 6, 18"
"1, 2, 3, 5, 6, 7"
"2, 3, 4, 6, 7, 8"
"3, 4, 5, 7, 8, 9"
"4, 5, 6, 8, 9, 10"
"5, 6, 7, 9, 10, 11"
"6, 7, 8, 10, 11, 12"
"7, 8, 9, 11, 12, 13"
"8, 9, 10, 12, 13, 14"
"9, 10, 11, 13, 14, 15"
"10, 11, 12, 14, 15, 16"
"11, 12, 13, 15, 16, 17"
"12, 13, 14, 16, 17, 18"
"1, 13, 14, 15, 17, 18"
"1, 2, 14, 15, 16, 18"
"1, 2, 3, 15, 16, 17"
"2, 3, 4, 16, 17, 18"
"1, 3, 4, 5, 17, 18"
"1, 2, 4, 5, 6, 18"
"1, 2, 3, 5, 6, 7"
"2, 3, 4, 6, 7, 8"
"3, 4, 5, 7, 8, 9"
"4, 5, 6, 8, 9, 10"
"5, 6, 7, 9, 10, 11"
"6, 7, 8, 10, 11, 12"
"7, 8, 9, 11, 12, 13"
"8, 9, 10, 12, 13, 14"
"9, 10, 11, 13, 14, 15"
"10, 11, 12, 14, 15, 16"
"11, 12, 13, 15, 16, 17"
"12, 13, 14, 16, 17, 18"
"1, 13, 14, 15, 17, 18"
"1, 2, 14, 15, 16, 18"
"1, 2, 3, 15, 16, 17"
"2, 3, 4, 16, 17, 18"
"1, 3, 4, 5, 17, 18"
"1, 2, 4, 5, 6, 18"
"1, 2, 3, 5, 6, 7"
"2, 3, 4, 6, 7, 8"
"3, 4, 5, 7, 8, 9"
"4, 5, 6, 8, 9, 10"
"5, 6, 7, 9, 10, 11"
"6, 7, 8, 10, 11, 12"
"7, 8, 9, 11, 12, 13"
"8, 9, 10, 12, 13, 14"
"9, 10, 11, 13, 14, 15"
"10, 11, 12, 14, 15, 16"
"11, 12, 13, 15, 16, 17"
"12, 13, 14, 16, 17, 18"
"1, 13, 14, 15, 17, 18"
"1, 2, 14, 15, 16, 18"
"1, 2, 3, 15, 16, 17"
"2, 3, 4, 16, 17, 18"
"1, 3, 4, 5, 17, 18"
"1, 2, 4, 5, 6, 18"
"1, 2, 3, 5, 6, 7"
"2, 3, 4, 6, 7, 8"
"3, 4, 5, 7, 8, 9"
"4, 5, 6, 8, 9, 10"
"5, 6, 7, 9, 10, 11"
"6, 7, 8, 10, 11, 12"
"7, 8, 9, 11, 12, 13"
"8, 9, 10, 12, 13, 14"
"9, 10, 11, 13, 14, 15"
"10, 11, 12, 14, 15, 16"
"11, 12, 13, 15, 16, 17"
"12, 13, 14, 16, 17, 18"
"1, 13, 14, 15, 17, 18"
"1, 2, 14, 15, 16, 18"
"1, 2, 3, 15, 16, 17"
"2, 3, 4, 16, 17, 18"
"1, 3, 4, 5, 17, 18"
"1, 2, 4, 5, 6, 18"
"1, 2, 3, 5, 6, 7"
"2, 3, 4, 6, 7, 8"
"3, 4, 5, 7, 8, 9"
"4, 5, 6, 8, 9, 10"
"5, 6, 7, 9, 10, 11"
"6, 7, 8, 10, 11, 12"
"7, 8, 9, 11, 12, 13"
"8, 9, 10, 12, 13, 14"
"9, 10, 11, 13, 14, 15"
"10, 11, 12, 14, 15, 16"
"11, 12, 13, 15, 16, 17"
"12, 13, 14, 16, 17, 18"
"1, 13, 14, 15, 17, 18"
"1, 2, 14, 15, 16, 18"
"1, 2, 3, 15, 16, 17"
"2, 3, 4, 23, 24, 25"
"1, 3, 4, 5, 24, 25"
"1, 2, 4, 5, 6, 25"
"1, 2, 3, 5, 6, 7"
"2, 3, 4, 6, 7, 8"
"3, 4, 5, 7, 8, 9"
"4, 5, 6, 8, 9, 10"
"5, 6, 7, 9, 10, 11"
"6, 7, 8, 10, 11, 12"
"7, 8, 9, 11, 12, 13"
"8, 9, 10, 12, 13, 14"
"9, 10, 11, 13, 14, 15"
"10, 11, 12, 14, 15, 16"
"11, 12, 13, 15, 16, 17"
"12, 13, 14, 16, 17, 18"
"13, 14, 15, 17, 18, 19"
"14, 15, 16, 18, 19, 20"
"15, 16, 17, 19, 20, 21"
"16, 17, 18, 20, 21, 22"
"17, 18, 19, 21, 22, 23"
"18, 19, 20, 22, 23, 24"
"19, 20, 21, 23, 24, 25"
"1, 20, 21, 22, 24, 25"
"1, 2, 21, 22, 23, 25"
"1, 2, 3, 22, 23, 24"
"2, 3, 4, 23, 24, 25"
"1, 3, 4, 5, 24, 25"
"1, 2, 4, 5, 6, 25"
"1, 2, 3, 5, 6, 7"
"2, 3, 4, 6, 7, 8"
"3, 4, 5, 7, 8, 9"
"4, 5, 6, 8, 9, 10"
"5, 6, 7, 9, 10, 11"
"6, 7, 8, 10, 11, 12"
"7, 8, 9, 11, 12, 13"
"8, 9, 10, 12, 13, 14"
"9, 10, 11, 13, 14, 15"
"10, 11, 12, 14, 15, 16"
"11, 12, 13, 15, 16, 17"
"12, 13, 14, 16, 17, 18"
"13, 14, 15, 17, 18, 19"
"14, 15, 16, 18, 19, 20"
"15, 16, 17, 19, 20, 21"
"16, 17, 18, 20, 21, 22"
"17, 18, 19, 21, 22, 23"
"18, 19, 20, 22, 23, 24"
"19, 20, 21, 23, 24, 25"
"1, 20, 21, 22, 24, 25"
"1, 2, 21, 22, 23, 25"
"1, 2, 3, 22, 23, 24"
"2, 3, 4, 23, 24, 25"
"1, 3, 4, 5, 24, 25"
"1, 2, 4, 5, 6, 25"
"1, 2, 3, 5, 6, 7"
"2, 3, 4, 6, 7, 8"
"3, 4, 5, 7, 8, 9"
"4, 5, 6, 8, 9, 10"
"5, 6, 7, 9, 10, 11"
"6, 7, 8, 10, 11, 12"
"7, 8, 9, 11, 12, 13"
"8, 9, 10, 12, 13, 14"
"9, 10, 11, 13, 14, 15"
"10, 11, 12, 14, 15, 16"
"11, 12, 13, 15, 16, 17"
"12, 13, 14, 16, 17, 18"
"13, 14, 15, 17, 18, 19"
"14, 15, 16, 18, 19, 20"
"15, 16, 17, 19, 20, 21"
"16, 17, 18, 20, 21, 22"
"17, 18, 19, 21, 22, 23"
"18, 19, 20, 22, 23, 24"
"19, 20, 21, 23, 24, 25"
"1, 20, 21, 22, 24, 25"
"1, 2, 21, 22, 23, 25"
"1, 2, 3, 22, 23, 24"
"2, 3, 4, 23, 24, 25"
"1, 3, 4, 5, 24, 25"
"1, 2, 4, 5, 6, 25"
"1, 2, 3, 5, 6, 7"
"2, 3, 4, 6, 7, 8"
"3, 4, 5, 7, 8, 9"
"4, 5, 6, 8, 9, 10"
"5, 6, 7, 9, 10, 11"
"6, 7, 8, 10, 11, 12"
"7, 8, 9, 11, 12, 13"
"8, 9, 10, 12, 13, 14"
"9, 10, 11, 13, 14, 15"
"10, 11, 12, 14, 15, 16"
"11, 12, 13, 15, 16, 17"
"12, 13, 14, 16, 17, 18"
"13, 14, 15, 17, 18, 19"
"14, 15, 16, 18, 19, 20"
